filename,blur_score
v04_frame_0452.jpg,518.4971519639004
v04_frame_0808.jpg,518.9576794015344
v04_frame_0293.jpg,519.8054134301033
v04_frame_0207.jpg,519.9177125590006
v04_frame_0114.jpg,520.1591726303102
v04_frame_0311.jpg,521.4712990863893
v04_frame_0123.jpg,521.7804359096951
v04_frame_0226.jpg,522.3719912082252
v04_frame_0386.jpg,522.3900047407315
v04_frame_0515.jpg,523.4680747280547
v04_frame_0121.jpg,523.7923408571304
v04_frame_0128.jpg,524.120128695254
v04_frame_0356.jpg,525.0188893973458
v04_frame_0150.jpg,526.3217849858022
v04_frame_0616.jpg,526.7300771617172
v04_frame_0784.jpg,527.0654405345024
v04_frame_0276.jpg,527.674466947763
v04_frame_0421.jpg,527.7641762649525
v04_frame_0427.jpg,527.8214320678524
v04_frame_0682.jpg,529.6837335789043
v04_frame_0508.jpg,529.7942502146294
v04_frame_0426.jpg,530.0186659985285
v04_frame_0065.jpg,530.4204841847312
v04_frame_0146.jpg,530.8297798217671
v04_frame_0845.jpg,531.0909135944462
v04_frame_0891.jpg,531.1195615128836
v04_frame_0234.jpg,531.2482703728147
v04_frame_0358.jpg,531.9858805974327
v04_frame_0844.jpg,532.1113878613883
v04_frame_0349.jpg,532.2935459413694
v04_frame_0879.jpg,532.3378394039471
v04_frame_0143.jpg,532.9806046249906
v04_frame_0268.jpg,533.0970821254294
v04_frame_0881.jpg,533.1356292453156
v04_frame_0552.jpg,533.2948142213422
v04_frame_0355.jpg,533.467950735887
v04_frame_0428.jpg,533.7586020533764
v04_frame_0130.jpg,533.9768322739766
v04_frame_0363.jpg,534.6248841236064
v04_frame_0353.jpg,534.6479125788078
v04_frame_0932.jpg,535.2934486227142
v04_frame_0245.jpg,535.3875391661456
